0.10000000149011612;0.0005888046138640323;30.0
0.15000000223517418;0.0005009633517027691;30.0
0.20000000298023224;0.0002957762485704316;30.0
0.2500000037252903;0.000403591373329615;30.0
0.30000000447034836;0.0003296204945693937;30.0
0.3500000052154064;0.00014950076149886624;30.0
0.4000000059604645;0.00019915480103176048;30.0
0.45000000670552254;7.240466843185718e-05;30.0
0.5000000074505806;0.00010953426193873543;30.0
0.5500000081956387;0.00013952137261815644;30.0
0.6000000089406967;8.2015740401557e-05;30.0
0.6500000096857548;2.5298022447392114e-05;30.0
0.7000000104308128;0.3659673162897096;30.0
0.7500000111758709;1.7157346526359238;30.0
0.800000011920929;2.6778202785470713;30.0
0.10000000149011612;0.0005888046138640323;30.0
0.15000000223517418;0.0005009633517027691;30.0
0.20000000298023224;0.0002957762485704316;30.0
0.10000000149011612;0.0005888046138640323;30.0
0.15000000223517418;0.0005009633517027691;30.0
0.20000000298023224;0.0002957762485704316;30.0
0.2500000037252903;0.000403591373329615;30.0
0.30000000447034836;0.0003296204945693937;30.0
0.3500000052154064;0.00014950076149886624;30.0
0.4000000059604645;0.00019915480103176048;30.0
0.45000000670552254;7.240466843185718e-05;30.0
0.5000000074505806;0.00010953426193873543;30.0
0.5500000081956387;0.00013952137261815644;30.0
0.6000000089406967;8.2015740401557e-05;30.0
0.6500000096857548;2.5298022447392114e-05;30.0
0.7000000104308128;0.3659673162897096;30.0
0.7500000111758709;1.7157346526359238;30.0
0.800000011920929;2.6778202785470713;30.0
0.850000012665987;3.3706854308984564;30.0
0.9000000134110451;3.8327415981839215;30.0
0.9500000141561031;4.657110202338014;30.0
1.0000000149011612;5.030930859532244;30.0
1.0500000156462193;5.416838813183319;30.0
1.1000000163912773;5.813822406498445;30.0
1.1500000171363354;6.2775401032479605;30.0
1.2000000178813934;6.8023381920774355;30.0
1.2500000186264515;7.381682139874199;30.0
1.3000000193715096;8.000693476751342;30.0
1.3500000201165676;8.664315136167813;30.0
1.4000000208616257;9.360131683315922;30.0
1.4500000216066837;10.093811742131335;30.0
1.5000000223517418;10.85809438138782;30.0
1.5500000230967999;11.648642036765436;30.0
1.600000023841858;12.476160777551183;30.0
1.650000024586916;13.316534476315852;30.0
1.700000025331974;14.117297480968324;30.0
1.750000026077032;14.88179581067616;30.0
1.8000000268220901;15.622467984047885;30.0
1.8500000275671482;16.35111598484853;30.0
1.9000000283122063;17.074141298808836;30.0
1.9500000290572643;17.79411591650743;30.0
2.0000000298023224;18.513369584123318;30.0
2.0500000305473804;18.997123981320286;30.0
2.1000000312924385;18.683538883306767;30.0
2.1500000320374966;18.66073236835276;30.0
2.2000000327825546;18.60860854578428;30.0
2.2500000335276127;18.71678628324405;30.0
2.3000000342726707;18.64057843693561;30.0
2.350000035017729;19.370828253751295;30.0
2.400000035762787;20.934119642197974;30.0
2.450000036507845;22.01864532560443;30.0
2.500000037252903;22.952969038062594;30.0
2.550000037997961;23.89223561067389;30.0
2.600000038743019;24.704211069058175;30.0
2.650000039488077;25.587443802001484;30.0
2.7000000402331352;26.355823311616366;30.0
2.7500000409781933;27.207313712884474;30.0
2.8000000417232513;27.954170004892035;30.0
